hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,0,24,2016,September,38,11,2,0,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,71.69,0,1,Check-Out,2016-09-13
City Hotel,0,5,2016,April,17,21,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.0,0,1,Check-Out,2016-04-26
City Hotel,1,104,2017,May,20,15,1,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,160.0,0,0,Canceled,2017-01-31
City Hotel,0,137,2016,June,26,20,1,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,75.0,0,0,Check-Out,2016-06-24
City Hotel,0,14,2017,August,32,11,0,2,1,1.0,0,BB,PRT,Direct,Direct,1,0,1,A,A,1,No Deposit,,,0,Transient,130.8,0,1,Check-Out,2017-08-13
City Hotel,1,205,2016,July,30,22,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,90.95,0,0,Canceled,2016-02-15
City Hotel,0,4,2017,January,5,30,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,11,A,A,0,No Deposit,,40.0,0,Transient,65.0,0,1,Check-Out,2017-02-01
City Hotel,1,89,2015,July,28,6,1,4,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,68.0,0,1,Canceled,2015-06-20
City Hotel,0,213,2016,September,37,4,2,1,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,22.0,,0,Transient,90.95,0,0,Check-Out,2016-09-07
City Hotel,1,189,2017,June,22,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,100.0,0,0,Canceled,2016-11-25
City Hotel,1,188,2016,June,25,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,119.0,,39,Transient,130.0,0,0,Canceled,2016-01-18
City Hotel,0,47,2016,April,18,28,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,88.52,0,1,Check-Out,2016-05-02
City Hotel,1,23,2016,May,19,7,2,2,2,2.0,0,BB,CHN,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,198.9,0,0,Canceled,2016-04-29
City Hotel,1,158,2016,August,32,1,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.45,0,0,Canceled,2016-05-01
City Hotel,0,55,2015,September,37,6,2,0,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,75.0,0,0,Check-Out,2015-09-08
City Hotel,1,233,2016,October,42,14,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,90.0,0,0,Canceled,2016-08-17
City Hotel,0,148,2016,July,30,23,2,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,A,0,No Deposit,22.0,,0,Transient,82.45,0,0,Check-Out,2016-07-28
City Hotel,0,26,2017,January,1,2,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,125.0,0,1,Check-Out,2017-01-05
City Hotel,0,0,2016,May,20,9,1,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,E,0,No Deposit,,,0,Transient,85.0,0,1,Check-Out,2016-05-10
City Hotel,0,1,2016,February,8,17,0,1,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,66.3,0,1,Check-Out,2016-02-18
City Hotel,0,73,2015,November,48,27,1,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,79.2,0,2,Check-Out,2015-11-30
City Hotel,0,100,2016,July,28,4,1,0,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,112.5,1,1,Check-Out,2016-07-05
City Hotel,1,29,2016,August,35,23,0,5,3,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,D,D,0,No Deposit,133.0,,0,Transient,208.9,0,0,Canceled,2016-08-16
City Hotel,1,146,2016,March,14,30,0,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,86.0,,28,Transient,80.0,0,0,Canceled,2015-12-03
City Hotel,1,44,2017,March,11,15,0,4,3,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,23.0,,0,Transient,110.0,0,0,Canceled,2017-03-13
City Hotel,0,66,2016,October,43,17,1,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,118.8,0,1,Check-Out,2016-10-21
City Hotel,0,44,2016,August,34,17,0,4,2,1.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,D,2,No Deposit,9.0,,0,Transient,152.1,0,1,Check-Out,2016-08-21
City Hotel,0,0,2016,March,12,18,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,118.0,,0,Transient,64.4,0,0,Check-Out,2016-03-19
City Hotel,1,313,2017,April,17,29,2,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6.0,,0,Transient,90.0,0,0,Canceled,2017-02-23
City Hotel,1,175,2017,May,20,19,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,12.0,,0,Transient,110.0,0,0,Canceled,2016-11-25
City Hotel,1,159,2016,August,33,7,2,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,114.3,0,0,Canceled,2016-03-02
City Hotel,1,207,2015,September,40,29,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,20.0,,0,Transient,48.0,0,0,Canceled,2015-07-23
City Hotel,0,8,2016,March,11,8,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,96.0,0,0,Check-Out,2016-03-09
City Hotel,0,115,2017,June,26,27,0,3,2,0.0,0,BB,SVN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,135.0,0,0,Check-Out,2017-06-30
City Hotel,0,119,2016,June,24,7,0,3,1,0.0,0,BB,NLD,Offline TA/TO,Corporate,0,0,0,A,A,1,No Deposit,191.0,,0,Transient-Party,110.0,0,0,Check-Out,2016-06-10
City Hotel,1,71,2016,June,25,14,0,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236.0,,0,Transient,120.0,0,0,Canceled,2016-04-27
